City,UFO_type,Reports,latest_report_date
Acton,triangle,2,12/30/08
Acton,disk,1,9/5/12
Acton,fireball,1,8/16/09
Acton,light,1,9/14/01
Acton,unknown,1,1/15/94
Adelanto,circle,3,7/16/08
Adelanto,changing,2,4/5/05
Adelanto,other,2,11/8/03
Adelanto,fireball,1,5/5/01
Adelanto,formation,1,3/31/09
Adelanto,oval,1,8/1/78
Adelanto,triangle,1,1/17/08
Agoura Hills,light,2,6/22/08
Agoura Hills,disk,1,9/11/07
Agoura Hills,fireball,1,10/5/12
Agoura Hills,formation,1,3/14/06
Agoura Hills,sphere,1,2/9/05
Agua Dulce,disk,2,3/29/08
Agua Dulce,chevron,1,7/28/06
Agua Dulce,circle,1,6/3/06
Agua Dulce,egg,1,12/22/05
Agua Dulce,oval,1,4/25/14
Agua Dulce,unknown,1,5/14/08
Alameda,light,3,8/12/07
Alameda,circle,2,9/3/10
Alameda,fireball,2,5/8/12
Alameda,unknown,2,9/26/13
Alameda,chevron,1,11/16/99
Alameda,cigar,1,5/20/12
Alameda,diamond,1,1/27/14
Alameda,disk,1,6/1/79
Alameda,formation,1,6/3/12
Alhambra,other,1,11/17/00
Alhambra,triangle,1,10/4/02
Alpine,other,1,6/27/13
Alta,fireball,1,7/25/97
Alta,unknown,1,8/11/87
Alta Loma,circle,1,12/24/07
Altadena,light,1,7/4/05
Altadena,other,1,8/31/03
Altadena,oval,1,4/1/12
Altadena,triangle,1,8/11/03
Alturas,triangle,2,3/7/05
Alturas,disk,1,1/15/97
Alturas,fireball,1,11/3/10
Alturas,formation,1,9/1/99
Alturas,light,1,8/29/06
Alturas,unknown,1,9/1/99
Amador City,circle,1,4/29/06
Amador City,triangle,1,7/20/07
American Canyon,unknown,1,11/14/95
Anaheim,light,8,7/12/13
Anaheim,disk,7,6/16/11
Anaheim,fireball,6,5/4/14
Anaheim,triangle,6,7/23/11
Anaheim,sphere,5,3/12/14
Anaheim,circle,4,6/22/12
Anaheim,unknown,4,1/1/13
Anaheim,oval,3,1/18/09
Anaheim,cylinder,2,5/13/03
Anaheim,diamond,2,10/30/09
Anaheim,formation,2,12/24/09
Anaheim,other,2,5/8/04
Anaheim,changing,1,3/1/04
Anaheim,cigar,1,11/28/06
Anaheim,cross,1,8/8/10
Anaheim,rectangle,1,8/23/99
Anaheim,teardrop,1,7/20/02
Anaheim Hills,light,3,5/30/05
Anaheim Hills,teardrop,1,7/14/01
Anderson,disk,1,1/1/12
Angels,light,2,9/28/05
Angels,changing,1,2/28/09
Angels,chevron,1,6/30/91
Angels,circle,1,9/10/03
Angels,disk,1,7/1/06
Angels,flash,1,6/18/06
Angels,sphere,1,6/15/05
Angels,triangle,1,6/15/96
Angels Camp,light,1,6/1/95
Angels Camp,sphere,1,11/16/05
Angelus Oaks,triangle,1,11/25/06
Angwin,disk,1,10/8/04
Antelope,other,1,10/7/10
Antelope,rectangle,1,11/20/08
Antelope,unknown,1,10/28/95
Antioch,fireball,12,3/28/13
Antioch,light,12,11/8/13
Antioch,circle,7,12/2/13
Antioch,disk,3,6/17/06
Antioch,other,3,1/1/10
Antioch,sphere,2,4/20/13
Antioch,unknown,2,11/8/05
Antioch,cigar,1,7/9/10
Antioch,diamond,1,9/18/10
Antioch,egg,1,4/7/01
Antioch,flash,1,8/8/04
Antioch,formation,1,1/29/02
Antioch,triangle,1,3/27/07
Anza,circle,1,7/30/98
Anza,light,1,3/16/00
Anza,other,1,7/16/12
Apline,other,1,8/14/11
Aptos,changing,1,9/12/12
Aptos,disk,1,10/5/13
Aptos,fireball,1,11/24/00
Aptos,formation,1,5/18/02
Aptos,light,1,9/17/09
Aptos,sphere,1,8/18/12
Arbuckle,disk,1,1/12/05
Arbuckle,fireball,1,10/9/06
Arbuckle,light,1,1/11/05
Arcadia,light,5,12/29/11
Arcadia,unknown,2,7/4/99
Arcadia,cylinder,1,4/12/09
Arcadia,disk,1,10/31/01
Arcadia,fireball,1,5/6/01
Arcadia,rectangle,1,7/1/88
Arcadia,sphere,1,11/7/08
Arcata,light,5,5/30/12
Arcata,unknown,4,8/3/11
Arcata,formation,3,9/9/12
Arcata,other,3,6/8/08
Arcata,flash,1,6/2/11
Arcata,rectangle,1,7/9/11
Arcata,triangle,1,7/4/11
Arnold,sphere,1,1/22/80
Arroyo Grande,light,6,3/19/14
Arroyo Grande,triangle,2,12/11/12
Arroyo Grande,changing,1,11/2/02
Arroyo Grande,disk,1,3/27/98
Arroyo Grande,other,1,11/16/00
Ashland,circle,6,9/18/11
Ashland,light,6,5/19/11
Ashland,oval,4,1/28/14
Ashland,sphere,4,2/10/13
Ashland,egg,3,3/29/04
Ashland,triangle,3,8/29/09
Ashland,diamond,2,1/27/12
Ashland,fireball,2,3/19/02
Ashland,other,2,6/8/12
Ashland,unknown,2,6/13/02
Ashland,changing,1,5/22/13
Ashland,cigar,1,3/17/07
Ashland,disk,1,4/15/86
Atascadero,cylinder,3,4/18/12
Atascadero,circle,2,12/18/12
Atascadero,light,2,6/5/08
Atascadero,sphere,2,11/6/02
Atwater,other,1,11/9/06
Auberry,light,2,11/30/04
Auberry,fireball,1,1/17/12
Auburn,sphere,4,12/31/11
Auburn,circle,3,12/31/13
Auburn,fireball,3,8/18/00
Auburn,triangle,3,9/17/09
Auburn,light,2,7/19/12
Auburn,other,2,7/26/13
Auburn,chevron,1,10/30/02
Auburn,formation,1,1/4/14
Auburn,unknown,1,8/11/78
Avalon,triangle,3,11/19/03
Avalon,light,2,12/11/11
Avalon,circle,1,6/22/09
Avalon,flash,1,6/19/92
Avalon,formation,1,7/23/02
Avalon,oval,1,3/1/04
Avalon,teardrop,1,7/23/01
Avery,light,3,8/27/05
Avery,unknown,1,6/1/95
Avila Beach,cigar,1,2/1/02
Avila Beach,diamond,1,12/2/06
Azusa,light,6,1/19/10
Azusa,circle,2,11/28/13
Azusa,disk,2,1/17/08
Azusa,sphere,2,9/27/09
Azusa,triangle,2,12/31/12
Azusa,unknown,2,3/30/13
Azusa,egg,1,7/22/06
Azusa,fireball,1,8/12/07
Azusa,flash,1,3/6/09
Azusa,other,1,9/19/02
Baker,light,3,4/24/09
Baker,cigar,2,7/1/00
Baker,fireball,1,6/23/13
Baker,oval,1,9/6/99
Baker,rectangle,1,12/15/08
Baker,triangle,1,6/24/05
Bakersfield,light,17,1/1/14
Bakersfield,unknown,17,11/9/12
Bakersfield,circle,10,11/9/12
Bakersfield,triangle,9,2/19/14
Bakersfield,other,7,3/26/12
Bakersfield,changing,5,8/24/08
Bakersfield,disk,5,9/22/05
Bakersfield,sphere,5,1/1/12
Bakersfield,fireball,3,8/24/11
Bakersfield,cigar,2,6/3/13
Bakersfield,cylinder,2,10/4/12
Bakersfield,diamond,2,5/1/08
Bakersfield,chevron,1,4/15/10
Bakersfield,cone,1,2/4/01
Bakersfield,cross,1,5/17/00
Bakersfield,flash,1,3/27/10
Bakersfield,formation,1,1/16/09
Bakersfield,oval,1,3/21/09
Bakersfield,rectangle,1,8/10/08
Balboa Island,circle,1,2/23/14
Baldwin Park,light,1,11/25/09
Barstow,light,5,7/26/10
Barstow,other,3,4/12/14
Barstow,circle,2,6/11/05
Barstow,fireball,2,11/15/05
Barstow,oval,2,6/16/09
Barstow,rectangle,2,6/13/03
Barstow,changing,1,8/20/99
Barstow,cigar,1,7/6/00
Barstow,diamond,1,8/29/03
Barstow,sphere,1,8/5/12
Barstow,unknown,1,1/15/04
Bass Lake,disk,1,8/15/91
Bass Lake,fireball,1,3/4/99
Bass Lake,triangle,1,8/9/07
Bass Lake,unknown,1,9/17/02
Beale Afb,circle,1,11/6/04
Bell,circle,1,5/29/10
Bell,egg,1,7/31/13
Bell,light,1,2/12/04
Bell Canyon,light,1,8/30/10
Bell Gardens,sphere,1,11/16/02
Bella Vista,unknown,2,5/9/11
Bella Vista,changing,1,3/27/00
Bella Vista,light,1,9/8/99
Bella Vista,other,1,6/1/93
Bellflower,fireball,4,2/19/04
Bellflower,light,4,1/15/08
Bellflower,sphere,2,11/10/12
Bellflower,triangle,2,2/5/12
Bellflower,unknown,2,5/15/96
Bellflower,cone,1,5/31/08
Bellflower,egg,1,9/22/04
Bellflower,formation,1,1/22/07
Bellflower,other,1,11/28/01
Belmont,light,1,11/3/98
Belmont,unknown,1,11/3/95
Benicia,fireball,3,3/20/06
Benicia,changing,2,1/20/09
Benicia,cylinder,1,3/9/13
Benicia,formation,1,6/1/04
Benicia,other,1,11/19/00
Benicia,triangle,1,2/25/08
Berkeley,oval,5,5/5/12
Berkeley,unknown,5,7/3/13
Berkeley,cigar,4,12/14/11
Berkeley,chevron,3,3/16/07
Berkeley,fireball,3,1/1/13
Berkeley,light,3,1/2/14
Berkeley,sphere,3,2/7/09
Berkeley,circle,2,5/2/10
Berkeley,disk,2,1/18/09
Berkeley,diamond,1,11/14/12
Berkeley,formation,1,3/25/09
Berkeley,other,1,11/25/09
Berkeley,rectangle,1,4/1/79
Berkeley,triangle,1,11/2/10
Berry Creek,cigar,1,7/15/10
Berry Creek,light,1,9/4/05
Beverly Hills,light,1,10/28/12
Beverly Hills,sphere,1,11/18/08
Big Bear City,cigar,1,8/1/99
Big Bear City,disk,1,5/1/78
Big Bear City,triangle,1,7/17/94
Big Bear Lake,light,4,6/23/13
Big Bear Lake,other,2,8/12/12
Big Bear Lake,cigar,1,2/4/03
Big Bear Lake,oval,1,4/14/97
Big Bear Lake,triangle,1,12/5/01
Big Pine,disk,1,7/4/01
Big Pine,light,1,8/10/98
Big Pine,other,1,7/10/00
Big Pine,unknown,1,2/1/96
Big River,circle,1,5/3/08
Big River,formation,1,2/4/09
Big River,triangle,1,5/15/05
Big Sur,unknown,3,1/4/12
Big Sur,diamond,2,9/7/05
Big Sur,cigar,1,8/1/98
Big Sur,fireball,1,9/12/01
Big Sur,formation,1,8/7/11
Big Sur,sphere,1,10/28/11
Big Sur,triangle,1,3/25/79
Biola,cigar,1,8/15/69
Biola,light,1,6/14/07
Biola,triangle,1,7/21/06
Bishop,light,4,3/23/12
Bishop,disk,2,4/20/11
Bishop,other,2,12/1/11
Bishop,sphere,2,5/21/12
Bishop,unknown,2,4/25/96
Bishop,fireball,1,9/27/98
Bishop,oval,1,3/29/12
Bishop,rectangle,1,8/21/98
Bishop,triangle,1,8/1/96
Blackhawk,circle,2,7/23/06
Blackhawk,disk,2,9/18/12
Blackhawk,fireball,1,9/12/98
Blackhawk,light,1,7/10/05
Blackhawk,unknown,1,2/18/14
Bloomington,light,1,11/4/06
Bloomington,oval,1,12/11/00
Bloomington,unknown,1,12/16/11
Blythe,sphere,3,7/10/13
Blythe,diamond,1,11/1/00
Blythe,disk,1,3/8/07
Blythe,fireball,1,3/23/01
Blythe,formation,1,6/1/88
Blythe,light,1,4/16/14
Blythe,other,1,1/3/99
Blythe,oval,1,9/8/11
Blythe,triangle,1,2/24/14
Bodega Bay,sphere,2,1/3/13
Bodega Bay,cigar,1,9/17/07
Bodega Bay,disk,1,7/15/69
Bonita,light,1,1/1/10
Bonny Doon,triangle,4,2/6/11
Bonny Doon,chevron,2,6/4/07
Bonny Doon,cone,1,9/19/02
Bonny Doon,disk,1,4/28/10
Bonny Doon,fireball,1,9/12/13
Bonny Doon,light,1,7/30/09
Bonny Doon,other,1,12/4/11
Bonsall,formation,1,11/6/13
Bonsall,triangle,1,4/7/14
Boonville,formation,1,10/28/06
Boonville,unknown,1,9/8/12
Borrego Springs,disk,2,3/20/13
Borrego Springs,sphere,2,12/26/13
Borrego Springs,triangle,2,10/26/05
Borrego Springs,light,1,12/10/11
Borrego Springs,other,1,2/6/14
Borrego Springs,oval,1,6/21/07
Borrego Springs,rectangle,1,5/25/13
Borrego Springs,unknown,1,3/31/05
Boulder Creek,other,2,1/6/07
Boulder Creek,cigar,1,4/1/71
Boulder Creek,rectangle,1,4/3/11
Boulder Creek,unknown,1,3/17/95
Bradley,light,1,10/29/07
Brawley,triangle,2,2/26/13
Brawley,changing,1,12/1/08
Brawley,circle,1,12/31/06
Brawley,light,1,6/5/91
Brawley,unknown,1,5/23/95
Brea,light,3,2/11/11
Brea,oval,3,9/4/11
Brea,formation,2,6/20/04
Brea,other,2,12/11/13
Brea,circle,1,5/13/01
Brea,disk,1,9/16/02
Brea,unknown,1,7/15/75
Brentwood,light,4,1/9/11
Brentwood,chevron,2,4/7/08
Brentwood,fireball,2,4/16/07
Brentwood,formation,2,8/21/11
Brentwood,circle,1,4/24/07
Brentwood,disk,1,2/3/14
Brentwood,other,1,4/7/08
Brentwood,oval,1,8/13/08
Brentwood,rectangle,1,1/1/05
Bridgeport,sphere,1,11/23/05
Bridgeville,light,1,1/12/09
Buena Park,light,4,5/15/11
Buena Park,fireball,3,11/3/12
Buena Park,changing,2,1/18/09
Buena Park,disk,1,12/31/02
Buena Park,formation,1,10/28/06
Buena Park,oval,1,10/8/05
Buena Park,unknown,1,9/30/10
Burbank,light,22,12/21/13
Burbank,fireball,13,10/9/12
Burbank,unknown,10,12/25/07
Burbank,formation,6,9/29/11
Burbank,sphere,6,1/1/14
Burbank,changing,5,9/16/13
Burbank,disk,5,1/9/13
Burbank,circle,4,8/14/10
Burbank,triangle,4,7/15/05
Burbank,oval,2,1/10/03
Burbank,chevron,1,8/19/12
Burbank,cigar,1,12/31/09
Burbank,cone,1,1/27/09
Burbank,cylinder,1,1/13/07
Burbank,other,1,11/13/13
Burbank,rectangle,1,7/11/09
Burlingame,changing,2,11/5/99
Burlingame,circle,1,9/26/09
Burlingame,light,1,8/8/05
Burlingame,other,1,11/16/99
Burlingame,triangle,1,3/2/08
Burney,circle,1,6/9/03
Burney,disk,1,2/15/54
Burney,egg,1,3/6/02
Burney,triangle,1,12/2/05
Butte Meadows,unknown,1,6/1/77
Butte Valley,other,1,9/20/10
Butte Valley,sphere,1,3/20/13
Buttonwillow,chevron,1,5/15/00
Buttonwillow,cylinder,1,1/18/00
Cabazon,light,2,6/7/10
Cabazon,chevron,1,1/23/02
Cabazon,cylinder,1,4/14/14
Cabazon,egg,1,9/1/05
Cabazon,fireball,1,4/14/11
Cabazon,triangle,1,6/30/89
Calabasas,chevron,2,8/12/10
Calabasas,light,2,11/10/05
Calabasas,cigar,1,10/29/07
Calabasas,circle,1,12/25/13
Calabasas,disk,1,10/10/89
Calabasas,flash,1,3/31/06
Calabasas,other,1,10/26/13
Calabasas,oval,1,3/21/08
Calabasas,unknown,1,4/28/03
Calexico,circle,1,9/9/03
Calexico,triangle,1,6/17/08
California City,cylinder,1,9/19/03
California City,light,1,11/4/03
Calimesa,sphere,2,12/30/12
Calimesa,other,1,2/22/13
Calimesa,unknown,1,5/7/14
Calistoga,triangle,4,1/17/03
Calistoga,changing,1,12/23/06
Calistoga,disk,1,12/30/08
Calistoga,oval,1,12/24/11
Calistoga,sphere,1,2/15/91
Calistoga,unknown,1,12/9/01
Calpella,light,1,2/13/13
Calpella,unknown,1,3/2/02
Camarillo,circle,4,6/30/06
Camarillo,light,4,3/11/06
Camarillo,other,3,8/29/02
Camarillo,disk,2,6/7/12
Camarillo,triangle,2,6/12/03
Camarillo,unknown,2,11/13/09
Camarillo,changing,1,8/3/04
Camarillo,cigar,1,7/28/12
Camarillo,fireball,1,6/9/12
Camarillo,sphere,1,5/19/02
Cambria,light,2,9/17/10
Cambria,circle,1,2/16/14
Cameron Park,disk,1,10/29/06
Camp Pendleton,light,2,3/6/11
Camp Pendleton,other,2,12/8/06
Camp Pendleton,disk,1,3/21/70
Camp Pendleton,oval,1,6/1/93
Camp Pendleton,unknown,1,6/10/81
Campbell,light,4,7/7/12
Campbell,oval,4,4/11/14
Campbell,unknown,4,12/19/09
Campbell,disk,3,2/15/86
Campbell,fireball,2,1/15/14
Campbell,other,2,1/24/14
Campbell,triangle,2,12/15/10
Campbell,chevron,1,8/16/06
Campbell,cigar,1,3/1/81
Campbell,circle,1,2/12/08
Campbell,flash,1,12/28/13
Campbell,teardrop,1,11/21/04
Camptonville,other,1,6/23/97
Canoga Park,disk,3,1/10/09
Canoga Park,light,3,1/6/13
Canoga Park,cigar,2,8/18/07
Canoga Park,sphere,2,1/1/09
Canoga Park,unknown,2,3/8/11
Canoga Park,changing,1,2/25/06
Canoga Park,cylinder,1,6/15/68
Canoga Park,diamond,1,3/16/11
Canoga Park,formation,1,9/22/12
Canoga Park,other,1,11/24/09
Canyon Lake,circle,2,12/12/13
Canyon Lake,fireball,1,11/10/11
Capistrano Beach,fireball,2,11/5/11
Capistrano Beach,cigar,1,9/20/08
Capitola,disk,2,4/15/63
Capitola,flash,1,8/5/02
Capitola,triangle,1,4/14/07
Cardiff,changing,1,2/27/08
Cardiff,fireball,1,4/8/99
Cardiff,sphere,1,4/20/13
Cardiff,triangle,1,4/20/03
Carlsbad,light,9,1/15/10
Carlsbad,disk,4,11/18/12
Carlsbad,other,4,3/21/13
Carlsbad,triangle,3,12/29/07
Carlsbad,cigar,2,8/31/12
Carlsbad,chevron,1,3/13/08
Carlsbad,circle,1,1/19/14
Carlsbad,cross,1,11/16/08
Carlsbad,cylinder,1,2/12/08
Carlsbad,diamond,1,8/1/87
Carlsbad,fireball,1,1/4/06
Carlsbad,flash,1,2/12/11
Carlsbad,formation,1,10/28/05
Carlsbad,oval,1,7/6/13
Carlsbad,sphere,1,5/29/04
Carlsbad,teardrop,1,9/21/02
Carlsbad,unknown,1,12/1/06
Carmel By The Sea,light,2,3/10/11
Carmel By The Sea,flash,1,3/14/10
Carmel By The Sea,oval,1,10/28/12
Carmel By The Sea,sphere,1,2/24/07
Carmel By The Sea,unknown,1,11/19/09
Carmel Valley,oval,1,3/15/07
Carmichael,light,4,8/25/09
Carmichael,formation,2,9/22/13
Carmichael,circle,1,8/13/11
Carmichael,flash,1,11/21/07
Carmichael,other,1,7/11/05
Carmichael,oval,1,11/29/13
Carmichael,triangle,1,5/12/06
Carpinteria,light,1,10/30/99
Carpinteria,unknown,1,12/15/94
Carson,unknown,3,1/29/05
Carson,disk,2,12/28/00
Carson,light,2,11/27/08
Carson,sphere,2,3/8/14
Carson,chevron,1,8/2/11
Carson,circle,1,10/4/02
Carson,cylinder,1,9/7/06
Carson,fireball,1,3/25/06
Carson,formation,1,11/1/97
Carson,other,1,4/6/09
Carson,triangle,1,7/1/10
Cassel,diamond,1,6/27/10
Cassel,rectangle,1,5/15/80
Castaic,cigar,1,9/23/98
Castaic,circle,1,7/24/13
Castaic,fireball,1,9/18/98
Castaic,light,1,7/25/08
Castaic,sphere,1,6/14/08
Castro Valley,light,5,12/12/12
Castro Valley,disk,2,12/23/10
Castro Valley,triangle,2,6/16/07
Castro Valley,circle,1,10/5/08
Castro Valley,egg,1,3/21/05
Castro Valley,formation,1,10/31/11
Castro Valley,oval,1,1/1/87
Castro Valley,rectangle,1,6/1/79
Castro Valley,sphere,1,5/15/04
Castro Valley,teardrop,1,2/11/99
Castro Valley,unknown,1,12/17/03
Castroville,disk,1,11/11/09
Castroville,fireball,1,9/23/13
Castroville,light,1,2/22/11
Cathedral City,unknown,4,8/1/13
Cathedral City,circle,3,2/7/12
Cathedral City,light,2,9/19/08
Cathedral City,rectangle,2,6/25/12
Cathedral City,changing,1,9/3/02
Cathedral City,fireball,1,3/23/06
Cathedral City,flash,1,6/10/13
Cathedral City,formation,1,6/7/11
Cathedral City,oval,1,7/13/09
Cathedral City,sphere,1,2/23/11
Cathedral City,triangle,1,3/17/97
Cayucos,fireball,3,8/3/13
Cayucos,oval,1,12/30/10
Ceres,changing,2,7/11/10
Ceres,fireball,2,1/18/12
Ceres,other,2,3/5/04
Ceres,triangle,2,8/16/13
Ceres,rectangle,1,2/19/02
Ceres,unknown,1,7/8/00
Cerritos,light,3,3/25/09
Cerritos,sphere,2,8/29/09
Cerritos,cigar,1,3/9/10
Cerritos,disk,1,11/29/99
Charter Oak,oval,3,3/10/07
Charter Oak,circle,1,3/2/12
Charter Oak,cylinder,1,8/5/01
Charter Oak,diamond,1,6/21/01
Charter Oak,disk,1,3/31/02
Chester,circle,2,4/3/01
Chester,light,2,10/26/09
Chester,other,2,4/8/11
Chester,disk,1,6/30/66
Chester,rectangle,1,1/15/01
Chester,triangle,1,8/1/74
Chico,light,10,4/18/14
Chico,triangle,8,3/30/11
Chico,fireball,7,12/11/07
Chico,circle,5,1/2/13
Chico,disk,4,4/18/14
Chico,other,4,6/30/04
Chico,sphere,2,3/20/07
Chico,unknown,2,2/16/03
Chico,chevron,1,9/15/74
Chico,rectangle,1,7/1/79
Chilcoot,fireball,1,12/14/03
Chino,circle,4,2/7/14
Chino,disk,4,7/4/11
Chino,cigar,2,8/5/01
Chino,cross,2,7/28/12
Chino,fireball,2,12/16/08
Chino,rectangle,2,5/3/11
Chino,triangle,2,6/2/11
Chino,light,1,11/26/07
Chino,oval,1,4/26/12
Chino,unknown,1,5/20/10
Chowchilla,light,2,5/4/07
Chowchilla,disk,1,9/22/06
Chowchilla,sphere,1,6/24/56
Chowchilla,unknown,1,1/8/99
Chula Vista,light,6,9/9/11
Chula Vista,circle,5,12/20/09
Chula Vista,other,4,9/17/06
Chula Vista,unknown,3,7/28/12
Chula Vista,oval,2,1/5/10
Chula Vista,formation,1,8/3/02
Chula Vista,rectangle,1,6/15/08
Chula Vista,sphere,1,5/1/14
Chula Vista,triangle,1,11/25/11
Citrus Heights,fireball,5,6/22/13
Citrus Heights,unknown,5,6/3/08
Citrus Heights,light,4,3/15/14
Citrus Heights,other,4,10/4/05
Citrus Heights,sphere,4,2/2/13
Citrus Heights,circle,3,2/24/09
Citrus Heights,oval,3,2/13/14
Citrus Heights,triangle,3,1/19/11
Citrus Heights,disk,2,11/1/83
Citrus Heights,formation,2,6/24/11
Citrus Heights,chevron,1,6/15/73
Claremont,light,4,3/10/09
Claremont,circle,3,10/9/07
Claremont,fireball,3,5/26/10
Claremont,unknown,2,4/22/10
Claremont,cigar,1,6/23/02
Claremont,flash,1,5/30/04
Claremont,other,1,3/8/04
Claremont,oval,1,9/10/06
Claremont,rectangle,1,6/3/09
Claremont,sphere,1,3/29/99
Claremont,triangle,1,7/18/99
Clay,disk,1,5/15/08
Clayton,circle,1,7/28/10
Clearlake,diamond,1,9/18/13
Clearlake,triangle,1,11/4/13
Clearlake Riviera,light,1,9/9/09
Clearlake Riviera,sphere,1,4/15/01
Clearlake Riviera,triangle,1,9/24/99
Clearlake Riviera,unknown,1,5/15/01
Cleone,other,2,9/20/04
Cleone,cross,1,2/12/10
Cleone,fireball,1,4/21/11
Cleone,sphere,1,3/31/13
Cleone,triangle,1,3/3/11
Cleone,unknown,1,3/6/95
Cloverdale,other,3,5/5/09
Cloverdale,disk,1,2/12/08
Cloverdale,egg,1,6/15/83
Cloverdale,flash,1,8/15/93
Cloverdale,light,1,6/1/13
Cloverdale,oval,1,12/23/02
Cloverdale,sphere,1,6/20/08
Cloverdale,unknown,1,8/13/12
Clovis,light,11,8/4/13
Clovis,circle,5,7/29/10
Clovis,formation,3,7/2/10
Clovis,other,3,5/16/13
Clovis,triangle,3,8/26/09
Clovis,flash,2,8/20/12
Clovis,sphere,2,10/31/11
Clovis,unknown,2,4/2/05
Clovis,chevron,1,6/16/04
Clovis,cigar,1,6/2/68
Clovis,fireball,1,11/4/05
Clovis,oval,1,4/10/14
Cn,light,7,7/4/06
Cn,unknown,3,1/31/02
Cn,cigar,2,5/18/06
Cn,other,2,6/15/88
Cn,triangle,2,8/1/02
Cn,circle,1,4/16/08
Cn,cylinder,1,6/19/04
Cn,fireball,1,9/22/74
Cn,oval,1,12/28/12
Cn,sphere,1,7/8/07
Coachella,fireball,1,6/19/09
Coachella,formation,1,9/21/98
Coachella,oval,1,4/18/12
Coalinga,triangle,11,7/18/10
Coalinga,light,3,7/26/06
Coalinga,diamond,1,9/12/98
Coalinga,disk,1,1/3/13
Coalinga,oval,1,9/16/07
Coalinga,unknown,1,7/27/01
Cobb,light,2,4/4/07
Cobb,circle,1,6/19/00
Cobb,fireball,1,7/6/02
Colfax,other,1,11/8/77
Collierville,circle,1,7/4/04
Collierville,diamond,1,7/25/02
Collierville,sphere,1,7/17/04
Collierville,teardrop,1,9/25/98
Collierville,triangle,1,4/30/09
Colma,disk,5,6/21/09
Colma,unknown,2,12/6/13
Colma,fireball,1,3/12/06
Colma,formation,1,7/9/09
Colma,light,1,5/4/12
Coloma,disk,1,6/15/68
Coloma,unknown,1,3/7/14
Colton,fireball,2,3/15/13
Colton,formation,1,12/1/01
Colton,light,1,7/2/04
Colton,other,1,4/18/10
Colton,unknown,1,11/3/95
Columbia,unknown,1,5/29/95
Comptche,unknown,1,5/8/11
Compton,fireball,3,12/26/13
Compton,light,3,9/21/09
Compton,other,1,12/30/02
Compton,sphere,1,11/28/01
Compton,triangle,1,8/31/02
Concord,other,4,8/16/05
Concord,circle,3,3/13/04
Concord,fireball,3,10/4/03
Concord,triangle,3,1/4/09
Concord,unknown,3,1/23/14
Concord,cross,1,11/13/08
Concord,cylinder,1,9/14/10
Concord,egg,1,7/29/11
Concord,flash,1,11/3/05
Concord,light,1,6/1/96
Concord,oval,1,7/21/85
Concord,rectangle,1,8/25/09
Contra Costa Centre,cylinder,1,9/19/02
Contra Costa Centre,disk,1,9/14/08
Contra Costa Centre,light,1,9/26/98
Contra Costa Centre,other,1,8/23/13
Contra Costa Centre,unknown,1,4/16/96
Corcoran,other,1,5/11/99
Corona,light,12,3/31/13
Corona,circle,6,1/1/14
Corona,fireball,5,1/1/14
Corona,triangle,5,4/20/11
Corona,other,3,1/5/14
Corona,unknown,3,8/19/12
Corona,cylinder,2,7/28/07
Corona,disk,2,4/10/03
Corona,cigar,1,1/26/09
Corona,egg,1,2/10/08
Corona,formation,1,1/11/12
Corona,rectangle,1,8/25/09
Corona Del Mar,circle,2,11/4/07
Corona Del Mar,changing,1,5/3/08
Corona Del Mar,light,1,11/6/10
Corona Del Mar,oval,1,11/4/07
Coronado,cigar,1,9/6/05
Coronado,egg,1,6/10/82
Coronado,flash,1,12/18/04
Coronado,light,1,9/10/02
Coronado,unknown,1,6/12/85
Corte Madera,circle,1,9/15/03
Corte Madera,teardrop,1,5/15/67
Corte Madera,triangle,1,6/28/09
Costa Mesa,light,5,6/27/12
Costa Mesa,triangle,4,2/23/06
Costa Mesa,changing,2,4/13/08
Costa Mesa,circle,2,9/21/07
Costa Mesa,unknown,2,4/6/07
Costa Mesa,disk,1,5/6/00
Costa Mesa,egg,1,4/9/98
Costa Mesa,fireball,1,9/14/03
Costa Mesa,flash,1,12/9/10
Costa Mesa,other,1,6/28/08
Costa Mesa,oval,1,9/1/13
Coto De Caza,other,1,11/19/07
Cottonwood,circle,1,6/30/99
Cottonwood,disk,1,4/5/06
Cottonwood,other,1,11/13/05
Cottonwood,triangle,1,8/25/01
Covelo,disk,1,5/10/76
Covina,light,7,2/1/14
Covina,disk,5,2/28/11
Covina,other,5,9/15/10
Covina,oval,4,12/11/13
Covina,sphere,3,4/5/11
Covina,changing,2,11/13/10
Covina,rectangle,2,6/19/12
Covina,triangle,2,12/13/09
Covina,chevron,1,4/12/12
Covina,cigar,1,5/15/64
Covina,circle,1,7/5/05
Covina,cross,1,7/5/03
Covina,egg,1,3/3/99
Covina,fireball,1,7/4/12
Covina,formation,1,4/24/10
Covina,unknown,1,12/14/96
Crescent City,unknown,4,5/3/14
Crescent City,light,2,1/26/01
Crescent City,cigar,1,11/1/72
Crescent City,fireball,1,1/18/00
Crescent City,formation,1,9/3/98
Crescent City,other,1,9/21/03
Crescent City,oval,1,6/10/95
Crescent City,rectangle,1,2/9/98
Crescent City,sphere,1,1/2/11
Crescent City,teardrop,1,4/29/14
Crestline,light,4,2/2/14
Crestline,other,4,7/4/10
Crestline,circle,3,2/25/10
Crestline,disk,2,3/15/10
Crestline,oval,2,4/17/08
Crestline,triangle,2,7/10/09
